timestamp,source,record_type,metric,value,label,message
2025-03-31 12:00:35,1.0.0.4,NETFLOW,flow,114,ICMP_FLOW,"Flow 2/4, Ver:5, Src:10.0.0.1:0 -> 20.0.0.1:2048, Pkts:114, Bytes:9576, Proto:1 | ICMP flow flagged"
2025-03-31 12:00:35,1.0.0.4,NETFLOW,flow,114,ICMP_FLOW,"Flow 3/4, Ver:5, Src:20.0.0.1:0 -> 10.0.0.1:0, Pkts:114, Bytes:9576, Proto:1 | ICMP flow flagged"
2025-03-31 12:00:35,1.0.0.4,NETFLOW,flow,114,ICMP_FLOW,"Flow 4/4, Ver:5, Src:20.0.0.1:0 -> 10.0.0.1:0, Pkts:114, Bytes:9576, Proto:1 | ICMP flow flagged"
2025-03-31 12:26:51,1.0.0.4,NETFLOW,flow,102,ICMP_FLOW,"Flow 1/4, Ver:5, Src:20.0.0.1:0 -> 10.0.0.1:2048, Pkts:102, Bytes:8568, Proto:1 | ICMP flow flagged"
2025-03-31 12:26:51,1.0.0.4,NETFLOW,flow,101,ICMP_FLOW,"Flow 2/4, Ver:5, Src:20.0.0.1:0 -> 10.0.0.1:2048, Pkts:101, Bytes:8484, Proto:1 | ICMP flow flagged"
2025-03-31 12:26:51,1.0.0.4,NETFLOW,flow,101,ICMP_FLOW,"Flow 3/4, Ver:5, Src:10.0.0.1:0 -> 20.0.0.1:0, Pkts:101, Bytes:8484, Proto:1 | ICMP flow flagged"
2025-03-31 12:26:51,1.0.0.4,NETFLOW,flow,101,ICMP_FLOW,"Flow 4/4, Ver:5, Src:10.0.0.1:0 -> 20.0.0.1:0, Pkts:101, Bytes:8484, Proto:1 | ICMP flow flagged"
2025-03-31 12:31:50,1.0.0.4,NETFLOW,flow,117,ICMP_FLOW,"Flow 1/4, Ver:5, Src:10.0.0.1:0 -> 20.0.0.1:2048, Pkts:117, Bytes:9828, Proto:1 | ICMP flow flagged"
2025-03-31 12:31:50,1.0.0.4,NETFLOW,flow,117,ICMP_FLOW,"Flow 2/4, Ver:5, Src:10.0.0.1:0 -> 20.0.0.1:2048, Pkts:117, Bytes:9828, Proto:1 | ICMP flow flagged"
2025-03-31 12:31:50,1.0.0.4,NETFLOW,flow,117,ICMP_FLOW,"Flow 3/4, Ver:5, Src:20.0.0.1:0 -> 10.0.0.1:0, Pkts:117, Bytes:9828, Proto:1 | ICMP flow flagged"
2025-03-31 12:31:50,1.0.0.4,NETFLOW,flow,116,ICMP_FLOW,"Flow 4/4, Ver:5, Src:20.0.0.1:0 -> 10.0.0.1:0, Pkts:116, Bytes:9744, Proto:1 | ICMP flow flagged"
2025-03-31 12:34:00,1.0.0.4,NETFLOW,flow,94,ICMP_FLOW,"Flow 1/4, Ver:5, Src:10.0.0.1:0 -> 20.0.0.1:2048, Pkts:94, Bytes:7896, Proto:1 | ICMP flow flagged"
2025-03-31 12:34:00,1.0.0.4,NETFLOW,flow,94,ICMP_FLOW,"Flow 2/4, Ver:5, Src:10.0.0.1:0 -> 20.0.0.1:2048, Pkts:94, Bytes:7896, Proto:1 | ICMP flow flagged"
2025-03-31 12:34:00,1.0.0.4,NETFLOW,flow,94,ICMP_FLOW,"Flow 3/4, Ver:5, Src:20.0.0.1:0 -> 10.0.0.1:0, Pkts:94, Bytes:7896, Proto:1 | ICMP flow flagged"
2025-03-31 12:34:00,1.0.0.4,NETFLOW,flow,94,ICMP_FLOW,"Flow 4/4, Ver:5, Src:20.0.0.1:0 -> 10.0.0.1:0, Pkts:94, Bytes:7896, Proto:1 | ICMP flow flagged"
